Region Code,Provider Code,Provider Name,Total number of incomplete pathways,Total within 18 weeks,Total 52 plus weeks,% within 18 weeks,% 52 plus weeks,Month
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,78152,54030,428,69.13450711434128,0.5476507319070529,March-2026
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,83712,61652,498,73.64774464831805,0.5948967889908257,March-2026
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,104568,68398,2054,65.41006808966414,1.9642720526356054,March-2026
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,141388,88754,2504,62.77336124706482,1.7710130987071038,March-2026
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,1298,1270,0,97.84283513097073,0.0,March-2026
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,91414,59954,1260,65.58514013170849,1.3783446736823681,March-2026
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,85294,49236,1574,57.72504513799329,1.8453818556991113,March-2026
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,60674,43474,52,71.6517783564624,0.08570392589906714,March-2026
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,134076,99952,12,74.54876338792923,0.008950147677436678,March-2026
Y58,RVJ,NORTH BRISTOL NHS TRUST,78350,55424,74,70.73899170389278,0.09444798978940651,March-2026
Y59,R1F,ISLE OF WIGHT NHS TRUST,26438,16714,92,63.21960813979878,0.34798396247825103,March-2026
Y59,RA2,ROYAL SURREY NHS FOUNDATION TRUST,60662,39124,766,64.49507104942138,1.2627344960601365,March-2026
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,26348,14630,238,55.5260361317747,0.9032943676939427,March-2026
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,133666,81754,1208,61.162898568072656,0.9037451558361886,March-2026
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,119356,75796,2332,63.50413887864875,1.9538188277087036,March-2026
Y59,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,106832,65634,3818,61.436648195297295,3.5738355548899206,March-2026
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,69352,58106,72,83.78417349175223,0.10381820279155612,March-2026
Y59,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,96974,62516,2496,64.46676428733475,2.573885783818343,March-2026
Y59,RN7,DARTFORD AND GRAVESHAM NHS TRUST,59140,36260,698,61.312140683124795,1.1802502536354413,March-2026
Y59,RPA,MEDWAY NHS FOUNDATION TRUST,68192,42300,570,62.030736743313,0.8358751759737212,March-2026
Y59,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,41658,25764,452,61.84646406452542,1.085025685342551,March-2026
Y59,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,176298,111078,3174,63.00581969165844,1.8003607528162542,March-2026
Y59,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,101852,63054,1198,61.907473589129324,1.1762164709578604,March-2026
Y59,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,94524,63366,1242,67.03694299860354,1.313952012187381,March-2026
Y59,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,158414,89478,3696,56.48364412236292,2.3331271226028,March-2026
Y59,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,8728,7902,0,90.53620531622364,0.0,March-2026
Y59,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,92356,70248,48,76.06219411841137,0.051972800900861885,March-2026
Y59,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,200,200,0,100.0,0.0,March-2026
Y59,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,114674,76106,924,66.3672672096552,0.8057624221706752,March-2026
Y59,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,91776,60182,116,65.5748779637378,0.12639470013947002,March-2026
Y59,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,225042,124012,7160,55.106157961624945,3.1816283182694782,March-2026
Y59,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,8782,8774,0,99.90890457754497,0.0,March-2026
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,80,72,0,90.0,0.0,March-2026
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,16064,13054,0,81.26245019920319,0.0,March-2026
Y60,RBK,WALSALL HEALTHCARE NHS TRUST,54602,39964,4,73.19145818834475,0.007325738983920003,March-2026
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,54072,33442,1406,61.84716674064211,2.6002367214084927,March-2026
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,59410,40916,344,68.87056051169836,0.579027099814846,March-2026
Y60,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,130532,84500,2382,64.73508411730457,1.8248398860049642,March-2026
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,66270,42170,714,63.63362003923344,1.0774105930285196,March-2026
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,141914,84052,3238,59.227419423030845,2.281663542708965,March-2026
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,28162,17502,508,62.14757474611178,1.803849158440452,March-2026
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,144552,87630,3276,60.62178316453595,2.266312468869334,March-2026
Y60,RLQ,WYE VALLEY NHS TRUST,42736,28964,296,67.77424185698241,0.6926244852115313,March-2026
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,38236,25540,182,66.79568992572445,0.4759912124699236,March-2026
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,91284,58442,38,64.02217256036107,0.04162832478857193,March-2026
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,47340,30426,158,64.27122940430925,0.3337558090409802,March-2026
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,79540,48614,940,61.11893386975107,1.1817953231078702,March-2026
Y60,RP7,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,14,14,0,100.0,0.0,March-2026
Y60,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,43332,26912,260,62.10652635465706,0.6000184621065264,March-2026
Y60,RRE,MIDLANDS PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,17906,16620,0,92.81804981570423,0.0,March-2026
Y60,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,25040,16400,192,65.49520766773162,0.7667731629392971,March-2026
Y60,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,178644,122508,794,68.57661046550682,0.44445937171133654,March-2026
Y60,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,186544,115378,3022,61.850287331675105,1.6199931383480575,March-2026
Y60,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,135502,82422,852,60.827146462782835,0.6287730070404866,March-2026
Y60,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,227914,134674,4586,59.089832129662945,2.01216248233983,March-2026
Y60,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,111158,69594,1516,62.608179348315005,1.3638244660753163,March-2026
Y60,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,166374,105620,3178,63.4834769855867,1.9101542308293362,March-2026
Y60,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,131514,82858,692,63.00317836884286,0.5261797223109327,March-2026
Y60,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,68550,47232,0,68.9015317286652,0.0,March-2026
Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,29838,23030,4,77.18345733628259,0.013405724244252296,March-2026
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,347954,176076,24300,50.60324065824793,6.983681751036057,March-2026
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,168480,104584,906,62.0750237416904,0.5377492877492878,March-2026
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",50058,29266,652,58.464181549402696,1.30248911262935,March-2026
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,66884,41840,1756,62.55606722086,2.625441062137432,March-2026
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,177142,106532,550,60.13932325478994,0.3104853733163225,March-2026
Y61,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,10566,8324,48,78.78099564641302,0.4542873367404884,March-2026
Y61,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,158348,97144,816,61.34842246191931,0.5153206860838154,March-2026
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,65654,36434,2610,55.49395314832303,3.97538611508819,March-2026
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,58254,38452,828,66.00748446458611,1.4213616232361725,March-2026
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,116870,73544,1882,62.92803970223325,1.61033627107042,March-2026
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,134240,85482,3458,63.67848629320619,2.5759833134684147,March-2026
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,79524,50986,1138,64.11397817011216,1.4310145364921283,March-2026
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,392,146,16,37.244897959183675,4.081632653061225,March-2026
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,90776,61728,620,68.00035251608355,0.6829999118709791,March-2026
Y61,RWH,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,108582,75068,680,69.13484739643772,0.62625481203146,March-2026
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,331136,208612,3060,62.99888867413993,0.9240916119056821,March-2026
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,87050,56366,698,64.75129236071223,0.8018380241240667,March-2026
Y62,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,153574,102174,2060,66.53079297276882,1.3413728886400043,March-2026
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,10662,8624,26,80.88538735696868,0.24385668730069407,March-2026
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,31502,21582,398,68.50993587708717,1.2634118468668656,March-2026
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,61138,38198,818,62.47832771762243,1.3379567535738819,March-2026
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,6026,5854,0,97.14570195818122,0.0,March-2026
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,119336,74150,1116,62.13548300596635,0.9351746329690956,March-2026
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,1444,1392,0,96.39889196675901,0.0,March-2026
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,23276,13980,552,60.061866300051555,2.371541501976284,March-2026
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,24358,16176,140,66.40939321783398,0.5747598324985631,March-2026
Y62,RJN,EAST CHESHIRE NHS TRUST,32524,19538,686,60.072561800516546,2.109211659082524,March-2026
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,55324,35554,476,64.26505675656135,0.8603860892198685,March-2026
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,258042,152376,7372,59.0508521868533,2.856899264460824,March-2026
Y62,RMC,BOLTON NHS FOUNDATION TRUST,75698,47028,748,62.12581574149911,0.9881370709926287,March-2026
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,32786,25060,0,76.43506374672117,0.0,March-2026
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",88692,54294,1772,61.21634420240834,1.997925404771569,March-2026
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,67878,48552,1090,71.52833023954742,1.6058222104363713,March-2026
Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,106,106,0,100.0,0.0,March-2026
Y62,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,8066,7600,0,94.22266303000248,0.0,March-2026
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,67962,42238,464,62.14943644978076,0.6827344692622348,March-2026
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,66226,43228,488,65.27345755443481,0.7368707154289855,March-2026
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,80562,49582,1702,61.54514535388893,2.112658573521015,March-2026
Y62,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,130310,77438,1792,59.42598419154324,1.3751822576931931,March-2026
Y62,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,95438,66798,658,69.99098891426895,0.6894528384920053,March-2026
Y63,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,115762,88658,10,76.58644460185553,0.008638413296245746,March-2026
Y63,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,62888,41616,126,66.17478692278335,0.2003561887800534,March-2026
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,109928,62194,1972,56.577032239283895,1.7939014627756351,March-2026
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,41536,31668,14,76.24229583975347,0.03370570107858244,March-2026
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,28404,20840,88,73.36994789466273,0.30981551894099424,March-2026
Y63,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,21622,15718,300,72.69447784663768,1.3874757191749143,March-2026
Y63,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,42986,30524,272,71.00916577490347,0.6327641557716466,March-2026
Y63,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,56542,39170,668,69.27593647200311,1.1814226592621415,March-2026
Y63,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,79030,48656,1622,61.56649373655574,2.0523851701885363,March-2026
Y63,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,70106,45076,1148,64.29692180412519,1.6375203263629363,March-2026
Y63,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,104466,64610,1990,61.847873949418954,1.9049260046330865,March-2026
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,23142,17938,34,77.51274738570564,0.14691902169216142,March-2026
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,170206,114424,2588,67.22677226419749,1.5205104402900016,March-2026
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,162372,117752,1158,72.51989259231887,0.7131771487694923,March-2026
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,74398,61564,0,82.74953627785693,0.0,March-2026
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,108336,70612,1316,65.1787032934574,1.2147393294934279,March-2026
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,43064,30422,424,70.64369310793238,0.9845810886122981,March-2026
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,161998,91222,5592,56.31057173545353,3.451894467832936,March-2026
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,72358,54942,12,75.93078857900993,0.016584206307526467,March-2026
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",306,302,0,98.69281045751634,0.0,March-2026
Y63,RXF,MID YORKSHIRE TEACHING NHS TRUST,107806,72096,462,66.87568409921526,0.4285475762016956,March-2026
Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,8632,8324,0,96.4318813716404,0.0,March-2026
Y63,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,86024,57440,830,66.77206361015531,0.9648470194364365,March-2026
Y63,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,1082,644,26,59.51940850277264,2.4029574861367835,March-2026
Y56,R1H,BARTS HEALTH NHS TRUST,243462,153056,2384,62.86648429734415,0.9792082542655527,April-2026
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,165576,103376,1584,62.43416920326618,0.9566603855631252,April-2026
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,273778,172774,3502,63.10733514015004,1.2791385721277824,April-2026
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,17244,12146,14,70.43609371375551,0.08118765947575968,April-2026
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,66928,41996,220,62.748027731293334,0.32871145111164235,April-2026
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,82272,53838,524,65.43903150525088,0.6369117075068067,April-2026
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",144476,98254,1834,68.00714305490186,1.2694149893407902,April-2026
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,219418,150008,1378,68.3663145229653,0.6280250480817435,April-2026
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,112578,72200,1696,64.13331201478087,1.5065110412336336,April-2026
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,68388,48118,838,70.36029712815115,1.225361174475054,April-2026
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,136246,85808,942,62.98019758378227,0.6913964446662655,April-2026
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,173024,115248,2576,66.60810061031995,1.48881080081376,April-2026
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,44842,31712,190,70.71941483430713,0.4237099148120066,April-2026
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,16648,11992,418,72.03267659778952,2.5108121095627105,April-2026
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,72326,61062,14,84.42607084589221,0.01935680115034704,April-2026
Y56,RPG,OXLEAS NHS FOUNDATION TRUST,3180,2032,456,63.899371069182386,14.339622641509434,April-2026
Y56,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,3608,3420,0,94.78935698447893,0.0,April-2026
Y56,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,152176,101066,1910,66.41388918094837,1.2551256439911682,April-2026
Y56,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,53698,40950,348,76.25982345711199,0.6480688293791202,April-2026
Y56,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,153326,95734,2658,62.43820356625752,1.7335611703168414,April-2026
Y56,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,117638,78302,950,66.56182526054506,0.8075621822880362,April-2026
Y56,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,167508,116102,108,69.31131647443705,0.06447453255963895,April-2026
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,135556,90092,1238,66.46109357018501,0.9132756941780519,April-2026
Y58,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,100402,68830,736,68.55441126670783,0.7330531264317444,April-2026
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,43926,26504,592,60.337840914264895,1.3477211674179301,April-2026
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,78416,55108,364,70.27647418894102,0.4641909814323607,April-2026
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,84196,61928,594,73.55218775238728,0.7054966981804361,April-2026
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,107742,70856,2270,65.76451151825657,2.1068849659371462,April-2026
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,147404,91852,2602,62.313098694743694,1.7652166834007217,April-2026
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,1406,1374,0,97.724039829303,0.0,April-2026
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,92568,61038,1228,65.9385532797511,1.3265923429262811,April-2026
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,88340,50118,2002,56.7330767489246,2.266244057052298,April-2026
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,60164,43034,90,71.5278239478758,0.14959111761186092,April-2026
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,137370,101638,40,73.98849821649559,0.029118439251656112,April-2026
Y58,RVJ,NORTH BRISTOL NHS TRUST,80136,56562,58,70.58250973345312,0.072376959169412,April-2026
Y59,R1F,ISLE OF WIGHT NHS TRUST,25514,16114,128,63.1574821666536,0.501685349220036,April-2026
Y59,RA2,ROYAL SURREY NHS FOUNDATION TRUST,61908,39266,832,63.42637462040447,1.3439297021386574,April-2026
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,25468,13358,232,52.45013350086383,0.9109470708339877,April-2026
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,132244,80366,1324,60.770999062339314,1.0011796376395148,April-2026
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,122462,78746,2398,64.30239584524179,1.9581584491515738,April-2026
Y59,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,113164,66948,4198,59.160156940369724,3.7096603160015555,April-2026
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,70646,58920,76,83.40174956826996,0.10757863148656682,April-2026
Y59,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,97624,62742,2524,64.26903220519544,2.5854298123412276,April-2026
Y59,RN7,DARTFORD AND GRAVESHAM NHS TRUST,61068,37370,826,61.19407873190542,1.3525905547913801,April-2026
Y59,RPA,MEDWAY NHS FOUNDATION TRUST,68172,41992,736,61.597136654344894,1.0796221322537112,April-2026
Y59,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,42720,26220,460,61.37640449438202,1.0767790262172285,April-2026
Y59,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,180282,111910,3194,62.074971433642844,1.7716688299441987,April-2026
Y59,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,102778,63880,1220,62.15337912782891,1.187024460487653,April-2026
Y59,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,94662,62732,1382,66.26946398766135,1.4599311233652363,April-2026
Y59,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,161312,91448,3982,56.690140845070424,2.468508232493553,April-2026
Y59,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,8800,7842,0,89.11363636363636,0.0,April-2026
Y59,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,96560,71640,22,74.19221209610605,0.022783761391880694,April-2026
Y59,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,198,198,0,100.0,0.0,April-2026
Y59,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,114768,76284,848,66.46800501882058,0.7388819183047539,April-2026
Y59,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,92704,57372,138,61.88729720400414,0.1488608905764584,April-2026
Y59,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,231404,124382,8150,53.75101553992152,3.5219788767696327,April-2026
Y59,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,9650,9636,0,99.85492227979275,0.0,April-2026
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,62,56,0,90.32258064516128,0.0,April-2026
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,15780,12730,0,80.67173637515843,0.0,April-2026
Y60,RBK,WALSALL HEALTHCARE NHS TRUST,55944,40386,8,72.1900471900472,0.014300014300014301,April-2026
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,54850,33740,1336,61.513217866909756,2.4357338195077483,April-2026
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,62314,42792,386,68.67156658214847,0.6194434637481144,April-2026
Y60,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,136648,87552,2560,64.07119021134594,1.8734266143668403,April-2026
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,66522,42362,696,63.681188178347014,1.0462704067827184,April-2026
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,146328,85474,3448,58.41260729320431,2.3563501175441472,April-2026
